imdb_title_id,year,genre,faces
tt0079285,1980,"['Adventure', 'Horror', 'Sci-Fi']",0
tt0080339,1980,['Comedy'],0
tt0080360,1980,"['Horror', 'Sci-Fi', 'Thriller']",1
tt0080365,1980,"['Crime', 'Drama', 'Mystery']",0
tt0080377,1980,"['Action', 'Comedy']",0
tt0080402,1980,['Horror'],0
tt0080437,1980,"['Drama', 'War']",0
tt0080442,1980,"['Crime', 'Romance', 'Comedy']",0
tt0080453,1980,"['Adventure', 'Drama', 'Romance']",1
tt0080455,1980,"['Adventure', 'Comedy', 'Crime']",1
tt0080461,1980,"['Animation', 'Adventure', 'Comedy']",0
tt0080469,1980,"['Drama', 'Musical']",3
tt0080472,1980,"['Action', 'Adventure', 'Comedy']",0
tt0080474,1980,"['Crime', 'Drama']",0
tt0080487,1980,"['Comedy', 'Sport']",0
tt0080500,1980,['Drama'],0
tt0080520,1980,"['Comedy', 'Crime', 'Sci-Fi']",0
tt0080549,1980,"['Biography', 'Drama', 'Music']",0
tt0080550,1980,"['Comedy', 'Drama', 'Romance']",0
tt0080556,1980,"['Drama', 'Romance', 'Music']",1
tt0080569,1980,"['Crime', 'Drama', 'Mystery']",0
tt0080661,1980,"['Mystery', 'Thriller']",1
tt0080678,1980,"['Biography', 'Drama']",1
tt0080684,1980,"['Action', 'Adventure', 'Fantasy']",0
tt0080724,1980,"['Comedy', 'Drama', 'Romance']",1
tt0080731,1980,"['Comedy', 'Crime', 'Fantasy']",0
tt0080736,1980,"['Action', 'Sci-Fi']",0
tt0080739,1980,['Comedy'],0
tt0080745,1980,"['Action', 'Adventure', 'Sci-Fi']",1
tt0080749,1980,"['Horror', 'Thriller']",0
tt0080754,1980,"['Crime', 'Thriller']",0
tt0080756,1980,['Drama'],0
tt0080790,1980,['Comedy'],0
tt0080798,1980,"['Crime', 'Drama', 'Thriller']",0
tt0080808,1980,['Comedy'],0
tt0080850,1980,"['Horror', 'Thriller']",0
tt0080854,1980,['Drama'],0
tt0080855,1980,"['Adventure', 'Drama', 'Western']",0
tt0080861,1980,"['Adventure', 'Comedy', 'Family']",1
tt0080863,1980,"['Comedy', 'Romance']",0
tt0080868,1980,['Drama'],1
tt0080881,1980,['Comedy'],2
tt0080888,1980,"['Drama', 'Music', 'Romance']",0
tt0080907,1980,"['Action', 'Biography', 'Comedy']",1
tt0080913,1980,"['Biography', 'Drama', 'Music']",0
tt0080948,1980,"['Drama', 'Music', 'Romance']",0
tt0080975,1980,"['Comedy', 'Romance']",0
tt0080979,1980,"['Drama', 'History', 'War']",0
tt0081031,1980,"['Adventure', 'Family']",1
tt0081032,1980,['Comedy'],0
tt0081060,1980,"['Comedy', 'Drama']",1
tt0081063,1980,"['Comedy', 'Drama', 'Romance']",4
tt0081071,1980,"['Biography', 'Crime', 'Western']",0
tt0081080,1980,['Comedy'],0
tt0081150,1980,"['Comedy', 'Drama']",2
tt0081159,1980,['Comedy'],0
tt0081163,1980,"['Crime', 'Mystery', 'Thriller']",0
tt0081184,1980,"['Comedy', 'Horror', 'Thriller']",0
tt0081207,1980,"['Comedy', 'Drama', 'Family']",1
tt0081235,1980,"['Biography', 'Drama', 'Music']",1
tt0081249,1980,"['Comedy', 'Crime', 'Mystery']",1
tt0081259,1980,"['Action', 'Drama', 'Romance']",0
tt0081268,1980,"['Comedy', 'Fantasy']",0
tt0081269,1980,"['Comedy', 'Crime', 'Fantasy']",1
tt0081280,1980,['Drama'],1
tt0081283,1980,['Drama'],3
tt0081334,1980,"['Drama', 'Horror', 'Thriller']",0
tt0081353,1980,"['Adventure', 'Comedy', 'Family']",0
tt0081375,1980,"['Comedy', 'War']",1
tt0081383,1980,"['Horror', 'Thriller']",1
tt0081398,1980,"['Biography', 'Drama', 'Sport']",0
tt0081414,1980,"['Drama', 'Fantasy']",0
tt0081433,1980,"['Comedy', 'Music']",0
tt0081439,1980,"['Adventure', 'Comedy', 'Crime']",0
tt0081480,1980,"['Comedy', 'Romance']",2
tt0081485,1980,['Comedy'],0
tt0081505,1980,"['Drama', 'Horror']",0
tt0081528,1980,['Drama'],2
tt0081529,1980,"['Action', 'Comedy']",1
tt0081534,1980,"['Drama', 'Fantasy', 'Romance']",1
tt0081554,1980,"['Comedy', 'Drama']",0
tt0081562,1980,"['Comedy', 'Crime']",0
tt0081568,1980,"['Action', 'Comedy', 'Drama']",0
tt0081625,1980,"['Comedy', 'Romance']",0
tt0081633,1981,"['Adventure', 'Comedy', 'Fantasy']",1
tt0081656,1980,"['Comedy', 'Drama']",0
tt0081696,1980,"['Drama', 'Romance', 'Western']",0
tt0081698,1980,['Comedy'],0
tt0081747,1980,"['Action', 'Adventure', 'Drama']",0
tt0081748,1980,"['Biography', 'Comedy']",2
tt0081751,1980,"['Comedy', 'Fantasy']",2
tt0081758,1980,"['Comedy', 'Drama', 'Romance']",0
tt0081759,1980,"['Drama', 'Thriller']",0
tt0081777,1980,"['Fantasy', 'Musical', 'Romance']",1
tt0081964,1981,"['Comedy', 'Drama', 'Sport']",1
tt0081974,1981,"['Drama', 'Romance', 'Thriller']",2
tt0082001,1981,"['Comedy', 'Drama', 'Romance']",0
tt0082010,1981,"['Comedy', 'Horror']",0
tt0082031,1981,"['Comedy', 'Romance']",0
tt0082042,1981,"['Adventure', 'Comedy', 'Romance']",1
tt0082085,1981,"['Mystery', 'Thriller']",0
tt0082089,1981,"['Crime', 'Drama', 'Romance']",0
tt0082111,1981,['Comedy'],0
tt0082121,1981,"['Comedy', 'Drama']",0
tt0082136,1981,"['Action', 'Comedy', 'Sport']",0
tt0082138,1981,"['Comedy', 'Drama']",1
tt0082146,1981,"['Comedy', 'Romance']",1
tt0082158,1981,"['Biography', 'Drama', 'Sport']",0
tt0082193,1981,['Western'],0
tt0082200,1981,"['Comedy', 'Romance']",2
tt0082220,1981,"['Crime', 'Drama', 'Mystery']",0
tt0082222,1981,"['Drama', 'History']",0
tt0082245,1981,['Horror'],1
tt0082263,1981,"['Comedy', 'Family', 'Fantasy']",1
tt0082288,1981,"['Action', 'Adventure', 'Fantasy']",0
tt0082329,1981,"['Drama', 'Romance']",0
tt0082340,1981,"['Action', 'Adventure', 'Sci-Fi']",0
tt0082348,1981,"['Adventure', 'Drama', 'Fantasy']",0
tt0082351,1981,"['Romance', 'Thriller', 'War']",1
tt0082352,1981,"['Horror', 'Thriller']",0
tt0082353,1981,"['Crime', 'Drama', 'Mystery']",2
tt0082382,1981,"['Comedy', 'Drama']",0
tt0082398,1981,"['Action', 'Adventure', 'Thriller']",0
tt0082402,1981,"['Crime', 'Drama']",3
tt0082405,1981,"['Comedy', 'Drama']",2
tt0082406,1981,"['Animation', 'Adventure', 'Drama']",0
tt0082416,1981,"['Drama', 'Romance']",2
tt0082418,1981,"['Horror', 'Mystery', 'Thriller']",0
tt0082432,1981,"['Adventure', 'Drama', 'History']",0
tt0082449,1981,"['Drama', 'Horror', 'Thriller']",0
tt0082457,1981,"['Comedy', 'Crime', 'Family']",0
tt0082474,1981,"['Adventure', 'Comedy', 'Crime']",0
tt0082495,1981,['Horror'],0
tt0082497,1981,"['Drama', 'Horror', 'Thriller']",0
tt0082499,1981,['Drama'],0
tt0082507,1981,"['Comedy', 'Sci-Fi']",0
tt0082517,1981,"['Comedy', 'History']",1
tt0082525,1981,"['Action', 'Comedy']",0
tt0082533,1981,['Horror'],0
tt0082558,1981,"['Comedy', 'Sci-Fi']",0
tt0082619,1981,['Drama'],0
tt0082648,1981,"['Action', 'Adventure', 'Western']",0
tt0082763,1981,"['Comedy', 'Fantasy', 'Sci-Fi']",1
tt0082764,1981,"['Comedy', 'Romance']",0
tt0082766,1981,"['Biography', 'Drama']",0
tt0082812,1981,"['Horror', 'Mystery', 'Thriller']",0
tt0082816,1981,"['Drama', 'Music']",0
tt0082817,1981,"['Action', 'Crime', 'Thriller']",2
tt0082846,1981,['Drama'],0
tt0082853,1981,"['Comedy', 'Drama']",2
tt0082869,1981,"['Action', 'Crime', 'Sci-Fi']",1
tt0082886,1981,"['Comedy', 'Romance']",1
tt0082894,1981,"['Drama', 'Musical', 'Romance']",0
tt0082934,1981,"['Crime', 'Drama', 'Romance']",0
tt0082945,1981,"['Crime', 'Drama']",0
tt0082948,1981,['Comedy'],1
tt0082958,1981,"['Adventure', 'Crime', 'Thriller']",0
tt0082969,1981,['Drama'],0
tt0082970,1981,['Drama'],0
tt0082971,1981,"['Action', 'Adventure']",0
tt0082979,1981,"['Biography', 'Drama', 'History']",0
tt0082992,1981,['Drama'],1
tt0083006,1981,"['Drama', 'Mystery', 'Romance']",0
tt0083015,1981,"['Comedy', 'Drama']",0
tt0083041,1981,['Comedy'],0
tt0083064,1981,"['Action', 'Crime', 'Drama']",1
tt0083079,1981,['Drama'],0
tt0083113,1981,"['Adventure', 'Mystery', 'Thriller']",0
tt0083131,1981,"['Comedy', 'War']",1
tt0083133,1981,"['Comedy', 'Horror', 'Mystery']",0
tt0083163,1981,['Comedy'],0
tt0083169,1981,['Drama'],1
tt0083170,1981,"['Adventure', 'Drama']",0
tt0083190,1981,"['Action', 'Crime', 'Drama']",0
tt0083193,1981,"['Biography', 'Music']",0
tt0083232,1981,"['Crime', 'Drama']",2
tt0083254,1981,['Comedy'],0
tt0083284,1981,"['Drama', 'Sport', 'War']",1
tt0083326,1981,['Drama'],1
tt0083336,1981,"['Horror', 'Thriller']",0
tt0083365,1981,"['Drama', 'Musical']",0
tt0084058,1983,"['Drama', 'Romance']",0
tt0085121,1983,"['Crime', 'Drama', 'Thriller']",1
tt0085154,1983,"['Drama', 'Romance', 'Sport']",1
tt0085159,1983,['Horror'],0
tt0085208,1983,"['Comedy', 'Drama', 'Romance']",2
tt0085236,1983,"['Drama', 'Romance', 'Thriller']",0
tt0085244,1983,"['Comedy', 'Drama']",0
tt0085248,1983,"['Adventure', 'Family']",0
tt0085255,1983,"['Action', 'Crime', 'Drama']",0
tt0085271,1983,"['Sci-Fi', 'Thriller']",0
tt0085276,1983,"['Action', 'Drama', 'Romance']",1
tt0085318,1983,"['Action', 'Crime', 'Drama']",0
tt0085320,1984,"['Biography', 'Drama', 'Romance']",0
tt0085333,1983,"['Horror', 'Thriller']",0
tt0085334,1983,"['Comedy', 'Family']",0
tt0085346,1983,"['Comedy', 'Drama', 'Romance']",1
tt0085382,1983,"['Horror', 'Thriller']",0
tt0085384,1983,"['Comedy', 'Crime', 'Mystery']",0
tt0085387,1983,"['Action', 'Comedy']",1
tt0085398,1983,['Drama'],1
tt0085407,1983,"['Drama', 'Horror', 'Sci-Fi']",0
tt0085412,1983,"['Comedy', 'Crime']",2
tt0085450,1983,['Comedy'],0
tt0085461,1983,['Drama'],0
tt0085470,1983,['Comedy'],1
tt0085473,1983,"['Action', 'Adventure', 'Crime']",0
tt0085475,1983,"['Drama', 'Music', 'Mystery']",1
tt0085478,1983,"['Comedy', 'Drama']",0
tt0085542,1983,"['Animation', 'Fantasy', 'Adventure']",0
tt0085549,1983,"['Drama', 'Music', 'Romance']",0
tt0085551,1983,"['Comedy', 'Music']",0
tt0085588,1983,['Comedy'],1
tt0085608,1983,['Drama'],0
tt0085615,1983,"['Crime', 'Drama', 'Mystery']",0
tt0085656,1983,"['Biography', 'Drama', 'Romance']",0
tt0085678,1983,"['Adventure', 'Drama', 'Romance']",2
tt0085694,1983,"['Horror', 'Mystery', 'Thriller']",1
tt0085701,1983,"['Drama', 'Horror']",1
tt0085750,1983,"['Adventure', 'Horror', 'Thriller']",0
tt0085764,1983,['Comedy'],0
tt0085780,1983,"['Drama', 'Fantasy', 'Horror']",0
tt0085811,1983,"['Action', 'Adventure', 'Sci-Fi']",0
tt0085838,1983,"['Drama', 'Romance']",0
tt0085859,1983,"['Comedy', 'Drama']",2
tt0085862,1983,"['Action', 'Crime', 'Drama']",0
tt0085863,1983,['Drama'],0
tt0085867,1983,['Thriller'],0
tt0085868,1983,"['Comedy', 'Drama']",0
tt0085873,1983,"['Comedy', 'Fantasy', 'Romance']",0
tt0085891,1983,"['Comedy', 'Drama', 'Romance']",1
tt0085895,1983,['Drama'],1
tt0085919,1983,"['Comedy', 'Drama']",4
tt0085933,1983,"['Drama', 'War']",0
tt0085935,1983,"['Action', 'Adventure', 'Romance']",0
tt0085970,1983,"['Comedy', 'Drama']",0
tt0085980,1983,['Comedy'],1
tt0085995,1983,"['Adventure', 'Comedy']",0
tt0086005,1983,"['Adventure', 'Drama']",2
tt0086006,1983,"['Action', 'Adventure', 'Thriller']",1
tt0086011,1983,"['Drama', 'Romance']",0
tt0086014,1983,"['Horror', 'Sci-Fi']",0
tt0086034,1983,"['Action', 'Adventure', 'Thriller']",0
tt0086036,1983,"['Horror', 'Thriller']",0
tt0086058,1983,"['Action', 'Drama', 'Thriller']",0
tt0086066,1983,"['Crime', 'Drama']",0
tt0086112,1983,"['Comedy', 'Musical', 'Romance']",3
tt0086129,1983,['Comedy'],2
tt0086143,1983,"['Comedy', 'Romance']",0
tt0086154,1983,"['Crime', 'Horror', 'Mystery']",1
tt0086192,1983,"['Action', 'Crime', 'Drama']",0
tt0086197,1983,"['Adventure', 'Biography', 'Drama']",0
tt0086200,1983,"['Comedy', 'Crime', 'Drama']",0
tt0086205,1983,['Comedy'],0
tt0086216,1983,"['Crime', 'Drama', 'Romance']",2
tt0086220,1983,"['Biography', 'Drama', 'Sport']",1
tt0086264,1983,['Comedy'],0
tt0086312,1983,"['Biography', 'Drama', 'History']",1
tt0086325,1983,"['Comedy', 'Crime']",0
tt0086336,1983,"['Fantasy', 'Mystery', 'Thriller']",0
tt0086346,1983,"['Action', 'Adventure', 'Sci-Fi']",2
tt0086352,1983,"['Comedy', 'Romance']",0
tt0086355,1983,"['Biography', 'Drama']",0
tt0086356,1983,"['Crime', 'Drama', 'Mystery']",1
tt0086361,1983,"['Drama', 'Music', 'Romance']",0
tt0086370,1983,"['Comedy', 'Crime']",1
tt0086373,1983,"['Comedy', 'Crime', 'Sci-Fi']",2
tt0086374,1983,"['Horror', 'Mystery', 'Sci-Fi']",0
tt0086377,1983,"['Crime', 'Drama', 'War']",0
tt0086379,1983,"['Action', 'Comedy', 'Romance']",2
tt0086381,1983,"['Action', 'Sci-Fi']",0
tt0086383,1983,"['Action', 'Crime', 'Thriller']",1
tt0086393,1983,"['Action', 'Adventure', 'Comedy']",0
tt0086397,1983,"['Comedy', 'Crime', 'Drama']",0
tt0086405,1983,"['Drama', 'Romance']",2
tt0086423,1983,"['Drama', 'Music']",2
tt0086425,1983,"['Comedy', 'Drama']",2
tt0086429,1983,['Drama'],0
tt0086461,1983,"['Action', 'Drama', 'Romance']",0
tt0086465,1983,['Comedy'],2
tt0086476,1983,"['Comedy', 'Mystery', 'Thriller']",0
tt0086491,1983,"['Horror', 'Sci-Fi']",0
tt0086494,1983,"['Comedy', 'Fantasy', 'Romance']",1
tt0086508,1983,"['Action', 'Drama', 'Thriller']",0
tt0086510,1983,"['Drama', 'War']",1
tt0086525,1983,"['Comedy', 'Romance']",1
tt0086541,1983,"['Horror', 'Sci-Fi', 'Thriller']",0
tt0086567,1983,"['Sci-Fi', 'Thriller']",0
tt0086582,1983,"['Adventure', 'Drama']",0
tt0086593,1983,"['Drama', 'Mystery']",1
tt0086618,1983,"['Action', 'Adventure', 'Comedy']",1
tt0086619,1983,"['Drama', 'Musical', 'Romance']",1
tt0086637,1983,['Comedy'],2
tt0086837,1984,"['Adventure', 'Mystery', 'Sci-Fi']",0
tt0086856,1984,"['Adventure', 'Comedy', 'Romance']",1
tt0086859,1984,"['Action', 'Adventure', 'Crime']",0
tt0086873,1984,"['Comedy', 'Fantasy', 'Romance']",1
tt0086876,1985,"['Comedy', 'Drama']",0
tt0086877,1984,"['Crime', 'Drama', 'Thriller']",0
tt0086879,1984,"['Biography', 'Drama', 'History']",0
tt0086886,1984,"['Comedy', 'Crime', 'Romance']",2
tt0086896,1984,"['Action', 'Crime', 'Thriller']",1
tt0086927,1984,['Comedy'],3
tt0086946,1984,"['Drama', 'Music']",0
tt0086955,1984,"['Comedy', 'War']",2
tt0086960,1984,"['Action', 'Comedy', 'Crime']",1
tt0086969,1984,"['Drama', 'War']",0
tt0086984,1984,"['Crime', 'Drama', 'Mystery']",0
tt0086985,1984,"['Drama', 'Music', 'Musical']",0
tt0086987,1984,"['Comedy', 'Drama', 'Romance']",1
tt0086992,1984,"['Drama', 'Romance']",0
tt0086993,1984,"['Adventure', 'Drama', 'History']",2
tt0086998,1984,"['Comedy', 'Drama', 'Music']",0
tt0086999,1984,"['Comedy', 'Drama', 'Musical']",0
tt0087003,1984,['Comedy'],0
tt0087004,1984,"['Comedy', 'Sci-Fi']",1
tt0087015,1984,"['Horror', 'Sci-Fi']",0
tt0087032,1984,"['Action', 'Comedy']",1
tt0087050,1984,"['Horror', 'Thriller']",0
tt0087054,1984,"['Comedy', 'Drama', 'Romance']",1
tt0087062,1984,"['Action', 'Comedy', 'Crime']",0
tt0087072,1984,['Comedy'],1
tt0087078,1984,"['Action', 'Adventure', 'Fantasy']",0
tt0087089,1984,"['Crime', 'Drama', 'Music']",1
tt0087091,1984,['Drama'],2
tt0087096,1984,"['Adventure', 'Comedy', 'Crime']",0
tt0087127,1983,"['Adventure', 'Fantasy']",0
tt0087130,1985,"['Action', 'Sci-Fi']",0
tt0087175,1984,"['Action', 'Adventure', 'Horror']",0
tt0087182,1984,"['Action', 'Adventure', 'Sci-Fi']",3
tt0087197,1984,"['Comedy', 'Drama', 'Music']",0
tt0087222,1984,"['Action', 'Drama', 'Thriller']",1
tt0087231,1985,"['Biography', 'Crime', 'Drama']",0
tt0087233,1984,"['Drama', 'Romance']",1
tt0087260,1984,['Comedy'],0
tt0087262,1984,"['Action', 'Horror', 'Sci-Fi']",1
tt0087263,1984,"['Drama', 'Thriller']",1
tt0087265,1984,"['Comedy', 'Drama', 'Romance']",3
tt0087277,1984,"['Drama', 'Music', 'Romance']",0
tt0087313,1984,"['Comedy', 'Drama']",0
tt0087332,1984,"['Action', 'Comedy', 'Fantasy']",0
tt0087359,1984,['Drama'],1
tt0087363,1984,"['Comedy', 'Fantasy', 'Horror']",0
tt0087365,1984,"['Adventure', 'Drama']",0
tt0087384,1984,"['Drama', 'Music']",0
tt0087385,1984,['Comedy'],0
tt0087425,1984,"['Comedy', 'Romance', 'Sport']",0
tt0087428,1984,"['Comedy', 'Drama']",0
tt0087451,1984,"['Action', 'Adventure', 'Comedy']",2
tt0087452,1984,"['Drama', 'Sci-Fi']",1
tt0087464,1984,"['Horror', 'Mystery', 'Sci-Fi']",0
tt0087469,1984,"['Action', 'Adventure']",0
tt0087482,1984,"['Comedy', 'Drama', 'Romance']",3
tt0087507,1984,"['Comedy', 'Crime']",2
tt0087513,1984,"['Comedy', 'Romance']",0
tt0087525,1984,"['Comedy', 'Music', 'Romance']",1
tt0087538,1984,"['Action', 'Drama', 'Family']",0
tt0087553,1984,"['Biography', 'Drama', 'History']",0
tt0087589,1984,"['Action', 'Crime', 'Drama']",0
tt0087597,1984,"['Action', 'Adventure', 'Sci-Fi']",0
tt0087629,1984,['Thriller'],0
tt0087635,1984,['Comedy'],0
tt0087666,1984,"['Comedy', 'Romance']",0
tt0087688,1984,['Drama'],0
tt0087722,1984,"['Drama', 'Mystery', 'Thriller']",0
tt0087727,1984,"['Action', 'Adventure', 'Drama']",0
tt0087730,1984,['Drama'],0
tt0087746,1983,['Horror'],0
tt0087747,1984,"['Comedy', 'Drama', 'Romance']",1
tt0087751,1984,"['Drama', 'Romance']",1
tt0087755,1984,"['Adventure', 'Comedy', 'Drama']",0
tt0087781,1984,"['Drama', 'Sport']",0
tt0087799,1984,"['Comedy', 'Horror', 'Sci-Fi']",0
tt0087800,1984,['Horror'],1
tt0087810,1984,"['Comedy', 'Drama', 'Music']",1
tt0087835,1984,"['Comedy', 'Fantasy']",0
tt0087843,1984,"['Crime', 'Drama']",0
tt0087866,1984,"['Comedy', 'Drama', 'Sport']",0
tt0087884,1984,['Drama'],0
tt0087892,1984,"['Adventure', 'Drama', 'History']",0
tt0087910,1984,"['Adventure', 'Drama', 'Romance']",3
tt0087921,1984,['Drama'],4
tt0087928,1984,['Comedy'],0
tt0087932,1984,"['Action', 'Comedy', 'Crime']",2
tt0087951,1984,['Comedy'],0
tt0087956,1984,"['Drama', 'War']",0
tt0087957,1984,"['Drama', 'Music', 'Musical']",0
tt0087968,1984,"['Comedy', 'Drama', 'Romance']",1
tt0087980,1984,"['Drama', 'Romance', 'War']",0
tt0087981,1984,"['Horror', 'Thriller']",0
tt0087983,1984,"['Comedy', 'Drama', 'Romance']",0
tt0087995,1984,"['Comedy', 'Crime', 'Sci-Fi']",2
tt0088000,1984,['Comedy'],0
tt0088001,1984,"['Comedy', 'Music']",1
tt0088006,1984,"['Adventure', 'Crime', 'Drama']",1
tt0088007,1984,['Drama'],2
tt0088011,1984,"['Action', 'Adventure', 'Comedy']",1
tt0088024,1984,"['Action', 'Crime', 'Sci-Fi']",0
tt0088046,1984,"['Comedy', 'Mystery']",0
tt0088103,1984,"['Adventure', 'Fantasy']",1
tt0088117,1984,"['Horror', 'Thriller']",0
tt0088128,1984,"['Comedy', 'Romance']",0
tt0088146,1984,"['Crime', 'Drama', 'Mystery']",0
tt0088153,1984,"['Drama', 'Music']",2
tt0088161,1984,"['Comedy', 'Fantasy', 'Romance']",1
tt0088170,1984,"['Action', 'Adventure', 'Sci-Fi']",0
tt0088172,1984,"['Romance', 'Sci-Fi']",1
tt0088176,1984,['Drama'],0
tt0088184,1984,"['Comedy', 'Drama']",0
tt0088194,1984,"['Action', 'Crime', 'Drama']",2
tt0088206,1984,"['Action', 'Adventure', 'Fantasy']",1
tt0088213,1984,"['Drama', 'Romance', 'War']",1
tt0088224,1984,"['Action', 'Comedy', 'Drama']",2
tt0088242,1984,"['Comedy', 'Drama']",0
tt0088247,1984,"['Action', 'Sci-Fi']",1
tt0088256,1984,"['Drama', 'Thriller', 'Crime']",1
tt0088258,1984,"['Comedy', 'Music']",0
tt0088272,1984,"['Crime', 'Mystery', 'Thriller']",1
tt0088286,1984,"['Comedy', 'Music']",0
tt0088318,1984,['Drama'],0
tt0088322,1984,['Drama'],0
tt0088323,1984,"['Adventure', 'Drama', 'Family']",1
tt0088330,1984,"['Drama', 'Romance']",2
tt0088333,1984,['Comedy'],0
tt0088379,1984,"['Adventure', 'Fantasy']",0
tt0088385,1984,['Comedy'],0
tt0088402,1984,"['Comedy', 'Drama']",0
tt0088414,1984,"['Comedy', 'Romance']",1
tt0088680,1985,"['Comedy', 'Crime', 'Drama']",1
tt0088683,1985,"['Drama', 'Mystery']",0
tt0088707,1985,"['Drama', 'Sport']",0
tt0088708,1985,"['Action', 'Adventure', 'Romance']",1
tt0088757,1985,"['Action', 'Crime', 'Thriller']",0
tt0088760,1985,"['Family', 'Adventure', 'Sci-Fi']",0
tt0088763,1985,"['Adventure', 'Comedy', 'Sci-Fi']",0
tt0088765,1985,['Comedy'],0
tt0088794,1985,"['Comedy', 'Romance']",0
tt0088814,1985,"['Animation', 'Action', 'Adventure']",0
tt0088846,1985,"['Drama', 'Sci-Fi']",0
tt0088847,1985,"['Comedy', 'Drama']",2
tt0088850,1985,['Comedy'],0
tt0088851,1985,"['Fantasy', 'Horror', 'Romance']",1
tt0088885,1985,"['Animation', 'Adventure', 'Comedy']",0
tt0088889,1985,"['Comedy', 'Horror', 'Thriller']",2
tt0088895,1985,"['Action', 'Drama']",0
tt0088915,1985,"['Drama', 'Music', 'Musical']",0
tt0088930,1985,"['Comedy', 'Crime', 'Mystery']",0
tt0088933,1985,"['Comedy', 'Drama', 'Sci-Fi']",0
tt0088936,1985,"['Action', 'Crime', 'Drama']",0
tt0088939,1985,['Drama'],0
tt0088944,1985,"['Action', 'Adventure', 'Thriller']",1
tt0088947,1985,"['Comedy', 'Drama', 'Mystery']",0
tt0088960,1985,"['Comedy', 'Romance', 'Sci-Fi']",1
tt0088979,1985,"['Family', 'Sci-Fi']",2
tt0088987,1985,"['Biography', 'Crime', 'Drama']",0
tt0088993,1985,"['Horror', 'Thriller']",0
tt0089003,1985,"['Action', 'Crime', 'Drama']",1
tt0089017,1985,"['Comedy', 'Drama']",0
tt0089034,1985,"['Crime', 'Drama', 'History']",0
tt0089052,1985,"['Biography', 'Comedy', 'Drama']",0
tt0089079,1985,"['Drama', 'War']",1
tt0089087,1985,"['Action', 'Adventure', 'Drama']",0
tt0089092,1985,"['Action', 'Adventure', 'Drama']",0
tt0089114,1985,"['Adventure', 'Comedy', 'Family']",3
tt0089118,1986,"['Action', 'Thriller']",0
tt0089126,1985,"['Comedy', 'Drama']",0
tt0089129,1985,"['Drama', 'Musical']",0
tt0089155,1985,"['Comedy', 'Crime', 'Mystery']",2
tt0089160,1985,['Drama'],0
tt0089167,1985,['Comedy'],1
tt0089175,1985,"['Horror', 'Thriller']",0
tt0089208,1985,"['Comedy', 'Music', 'Romance']",0
tt0089218,1985,"['Adventure', 'Comedy', 'Family']",0
tt0089221,1986,"['Comedy', 'Drama']",0
tt0089222,1985,"['Action', 'Comedy', 'Mystery']",1
tt0089243,1985,"['Action', 'Thriller']",0
tt0089264,1985,"['Comedy', 'Drama', 'Romance']",0
tt0089265,1985,"['Comedy', 'Fantasy', 'Romance']",0
tt0089272,1985,"['Animation', 'Adventure', 'Family']",0
tt0089276,1985,"['Drama', 'History', 'War']",0
tt0089283,1985,"['Action', 'Crime', 'Mystery']",0
tt0089346,1985,"['Comedy', 'Crime', 'Drama']",0
tt0089348,1985,"['Action', 'Thriller']",0
tt0089360,1985,"['Drama', 'Mystery', 'Thriller']",0
tt0089370,1985,"['Action', 'Adventure', 'Comedy']",0
tt0089383,1985,"['Comedy', 'Drama']",0
tt0089385,1985,"['Adventure', 'Family']",0
tt0089393,1985,"['Comedy', 'Romance']",0
tt0089420,1985,"['Adventure', 'Biography', 'Drama']",1
tt0089421,1985,"['Action', 'Adventure', 'Comedy']",1
tt0089424,1985,['Drama'],0
tt0089444,1985,"['Comedy', 'Drama', 'Music']",0
tt0089457,1985,"['Adventure', 'Comedy', 'Drama']",3
tt0089461,1985,"['Action', 'Comedy', 'Drama']",0
tt0089470,1985,"['Action', 'Drama']",1
tt0089489,1985,"['Action', 'Horror', 'Mystery']",0
tt0089504,1985,['Comedy'],1
tt0089530,1985,"['Action', 'Adventure', 'Sci-Fi']",2
tt0089543,1985,"['Comedy', 'Thriller']",1
tt0089555,1985,['Drama'],1
tt0089560,1985,"['Biography', 'Drama']",2
tt0089569,1985,"['Comedy', 'Fantasy']",0
tt0089572,1985,"['Crime', 'Thriller']",0
tt0089601,1985,"['Comedy', 'Romance']",2
tt0089603,1985,"['Biography', 'Drama']",1
tt0089622,1985,"['Comedy', 'Sci-Fi']",0
tt0089629,1985,['Comedy'],0
tt0089643,1985,"['Comedy', 'Drama', 'Romance']",1
tt0089652,1985,"['Action', 'Adventure', 'Comedy']",0
tt0089670,1985,"['Adventure', 'Comedy']",0
tt0089679,1985,"['Crime', 'Drama', 'Horror']",1
tt0089686,1985,['Horror'],0
tt0089695,1986,"['Action', 'Comedy', 'Crime']",0
tt0089716,1985,"['Biography', 'Drama', 'History']",0
tt0089730,1985,"['Comedy', 'Fantasy', 'Horror']",2
tt0089731,1985,"['Family', 'Fantasy']",1
tt0089748,1985,['Drama'],1
tt0089755,1985,"['Biography', 'Drama', 'Romance']",0
tt0089767,1985,"['Drama', 'Western']",0
tt0089791,1985,"['Adventure', 'Comedy', 'Family']",0
tt0089798,1985,"['Drama', 'Romance']",2
tt0089822,1985,['Comedy'],0
tt0089839,1985,['Comedy'],0
tt0089841,1985,"['Comedy', 'Crime', 'Drama']",1
tt0089853,1985,"['Comedy', 'Fantasy', 'Romance']",0
